scenario	{16}{26}{42}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{42}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{4E}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{4E}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{56}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{56}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{5A}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{5A}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{66}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{66}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{72}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{72}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{76}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{76}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{7E}{C0}を手に入れました	Acquired {16}{26}{7E}{C0}.	recover
scenario	{16}{26}{82}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{82}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{86}{C0}がありましたが\nいっぱいで持てませんでした	Found {16}{26}{86}{C0}, but\nyour inventory is full.	recover
scenario	{16}{26}{86}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{86}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{8A}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{8A}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{8E}{C0}を手に入れました	Acquired {16}{26}{8E}{C0}.	recover
scenario	{16}{26}{92}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{92}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{96}{C0}がありましたが\nいっぱいで持てませんでした	Found {16}{26}{96}{C0}, but\nyour inventory is full.	recover
scenario	{16}{26}{9A}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{9A}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{A2}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{A2}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{AE}{C0}を手に入れました	Acquired {16}{26}{AE}{C0}.	recover
scenario	{16}{26}{B2}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{B2}{C0}, but\nyour inventory is full.	translated
scenario	{16}{26}{B6}{C0}がありましたが\nいっぱいで持てませんでした	Found {16}{26}{B6}{C0}, but\nyour inventory is full.	recover
scenario	{16}{26}{BA}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{BA}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{CA}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{CA}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{CE}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{CE}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{DE}{C0}を手に入れました	Acquired {16}{26}{DE}{C0}.	recover
scenario	{16}{26}{E6}{C0}がありましたが\nいっぱいで持てませんでした	Found {16}{26}{E6}{C0}, but\nyour inventory is full.	recover
scenario	{16}{26}{EA}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{EA}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{F2}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{F2}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{F6}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{F6}{C0}, but\nyour inventory is full.	template
scenario	{16}{26}{FA}{C0}を手に入れました	Acquired {16}{26}{FA}{C0}.	recover
scenario	{16}{26}{FE}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{26}{FE}{C0}, but\nyour inventory is full.	template
scenario	{16}{27}{02}{C0}がありましたが\nいっぱいで持てませんでした	Found {16}{27}{02}{C0}, but\nyour inventory is full.	recover
scenario	{16}{27}{06}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{27}{06}{C0}, but\nyour inventory is full.	template
scenario	{16}{27}{0E}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{27}{0E}{C0}, but\nyour inventory is full.	template
scenario	{16}{27}{32}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{27}{32}{C0}, but\nyour inventory is full.	template
scenario	{16}{27}{4E}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{27}{4E}{C0}, but\nyour inventory is full.	template
scenario	{16}{27}{52}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{27}{52}{C0}, but\nyour inventory is full.	template
scenario	{16}{27}{56}{C0}を手に入れました	Acquired {16}{27}{56}{C0}.	recover
scenario	{16}{27}{5E}{C0}がありましたが\nいっぱいで持てませんでした	Found {16}{27}{5E}{C0}, but\nyour inventory is full.	recover
scenario	{16}{27}{5E}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{27}{5E}{C0}, but\nyour inventory is full.	template
scenario	{16}{27}{62}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{27}{62}{C0}, but\nyour inventory is full.	template
scenario	{16}{27}{6E}{C0}を手に入れました	Acquired {16}{27}{6E}{C0}.	recover
scenario	{16}{27}{76}{C0}がありましたが\nいっぱいで持てませんでした	Found {16}{27}{76}{C0}, but\nyour inventory is full.	recover
scenario	{16}{27}{7A}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{27}{7A}{C0}, but\nyour inventory is full.	translated
scenario	{16}{27}{8E}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{27}{8E}{C0}, but\nyour inventory is full.	template
scenario	{16}{27}{A2}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{27}{A2}{C0}, but\nyour inventory is full.	template
scenario	{16}{27}{B6}{C0}を手に入れました	Acquired {16}{27}{B6}{C0}.	recover
scenario	{16}{27}{BE}{C0}がありましたが\nいっぱいで持てませんでした	Found {16}{27}{BE}{C0}, but\nyour inventory is full.	recover
scenario	{16}{27}{C2}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{27}{C2}{C0}, but\nyour inventory is full.	template
scenario	{16}{27}{D6}{C0}を手に入れました	Acquired {16}{27}{D6}{C0}.	recover
scenario	{16}{27}{DE}{C0}がありましたが\nいっぱいで持てませんでした	Found {16}{27}{DE}{C0}, but\nyour inventory is full.	recover
scenario	{16}{27}{E2}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{27}{E2}{C0}, but\nyour inventory is full.	template
scenario	{16}{27}{FA}{C0}を手に入れました	Acquired {16}{27}{FA}{C0}.	recover
scenario	{16}{28}{02}{08}{C0}がありましたが\nいっぱいで持てませんでした	Found {16}{28}{02}{08}{C0}, but\nyour inventory is full.	template
scenario	{16}{28}{06}{08}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{28}{06}{08}{C0}, but\nyour inventory is full.	template
scenario	{16}{28}{92}{08}{C0}を手に入れました	Acquired {16}{28}{92}{08}{C0}.	template
scenario	{16}{28}{9A}{08}{C0}がありましたが\nいっぱいで持てませんでした	Found {16}{28}{9A}{08}{C0}, but\nyour inventory is full.	template
scenario	{16}{28}{9E}{08}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{28}{9E}{08}{C0}, but\nyour inventory is full.	template
scenario	{16}{28}{B6}{08}{C0}を手に入れました	Acquired {16}{28}{B6}{08}{C0}.	template
scenario	{16}{28}{BE}{08}{C0}がありましたが\nいっぱいで持てませんでした	Found {16}{28}{BE}{08}{C0}, but\nyour inventory is full.	template
scenario	{16}{28}{C2}{08}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{28}{C2}{08}{C0}, but\nyour inventory is full.	template
scenario	{16}{28}{FE}{09}{C0}を受け取りましたが\nいっぱいで持てませんでした	Received {16}{28}{FE}{09}{C0}, but\nyour inventory is full.	template
scenario	{16}{34}{88}{C0}を手に入れました	Acquired {16}{34}{88}{C0}.	recover
scenario	{16}{35}{E0}{C0}のレシピがあるんだが、\n<0B:00000001>{14}{35}{D8}{C0}<0B:00000000>ガルドで買わないか？	I've got a recipe for {16}{35}{E0}{C0}.\nWant to buy it for <0B:00000001>{14}{35}{D8}{C0}<0B:00000000> Gald?	recover
scenario	{16}{35}{E0}{C0}のレシピを\n売ってあげよう	I'll sell you the recipe\nfor {16}{35}{E0}{C0}.	recover
scenario	{16}{35}{E0}{C0}のレシピを拾いました	Picked up the recipe for {16}{35}{E0}{C0}.	recover
scenario	{16}{35}{E0}{C0}の作り方を\n教えてあげよう	I'll teach you how\nto make {16}{35}{E0}{C0}.	recover
scenario	{16}{35}{E0}{C0}の作り方を\n知りたいですか？	Want to learn how\nto make {16}{35}{E0}{C0}?	recover
scenario	{16}{35}{E0}{C0}を作るのに必要な食材は\n{18}{45}{DC}{C0}です	To make {16}{35}{E0}{C0}, you'll need\n{18}{45}{DC}{C0}.	recover
scenario	{16}{35}{E0}{C0}作ってる？	Making {16}{35}{E0}{C0}, are you?	recover
scenario	{16}{35}{F4}{C0}の作り方を覚えました	Learned how to make {16}{35}{F4}{C0}.	recover
scenario	{16}{35}{F8}{C0}が<0B:00000001>{14}{35}{FC}{C0}<0B:00000000>個ありましたが\nこれ以上もてません\n宝箱に戻しました	Found {16}{35}{F8}{C0} ×<0B:00000001>{14}{35}{FC}{C0}<0B:00000000>, but\nyou can't carry any more.\nReturned it to the treasure chest.	recover
scenario	{16}{35}{F8}{C0}が<0B:00000001>{14}{35}{FC}{C0}個ありましたが\n全部は持つことはできません\n・{14}{35}{F4}{C0}個取り、{14}{36}{00}{C0}<0B:00000000>個捨てる\n・宝箱に戻す	{16}{36}{F8}{C0}\nFound: <0B:00000001>{14}{36}{FC}{C0}\nTake: {14}{36}{F4}{C0}\nDiscard: {14}{36}{00}{C0}<0B:00000000>\nOr return everything to the chest.	recover
scenario	{16}{35}{F8}{C0}を\n<0B:00000001>{14}{35}{F4}{C0}<0B:00000000>個手に入れました	Acquired {16}{35}{F8}{C0}.\n(<0B:00000001>{14}{35}{F4}{C0}<0B:00000000> units)	recover
scenario	{16}{36}{10}{C0}が<0B:00000001>{14}{36}{14}{C0}<0B:00000000>個ありましたが\nこれ以上もてません\n宝箱に戻しました	Found {16}{36}{10}{C0} x<0B:00000001>{14}{36}{14}{C0}<0B:00000000>, but\nI can't carry any more.\nI put it back in the treasure chest.	recover
scenario	{16}{36}{10}{C0}が<0B:00000001>{14}{36}{14}{C0}個ありましたが\n全部は持つことはできません\n・{14}{36}{0C}{C0}個取り、{14}{36}{18}{C0}<0B:00000000>個捨てる\n・宝箱に戻す	{16}{36}{10}{C0}\nFound: <0B:00000001>{14}{36}{14}{C0}\nTake: {14}{36}{0C}{C0}\nDiscard: {14}{36}{18}{C0}<0B:00000000>\nOr return everything to the chest.	recover
scenario	{16}{36}{10}{C0}を\n<0B:00000001>{14}{36}{0C}{C0}<0B:00000000>個手に入れました	Acquired {16}{36}{10}{C0} x<0B:00000001>{14}{36}{0C}{C0}<0B:00000000>.	recover
scenario	{16}{36}{4C}{C0}が<0B:00000001>{14}{36}{50}{C0}<0B:00000000>個ありましたが\nこれ以上もてません\n宝箱に戻しました	Found {16}{36}{4C}{C0} x<0B:00000001>{14}{36}{50}{C0}<0B:00000000>, but\nI can't carry any more.\nI put it back in the treasure chest.	recover
scenario	{16}{36}{4C}{C0}が<0B:00000001>{14}{36}{50}{C0}個ありましたが\n全部は持つことはできません\n・{14}{36}{48}{C0}個取り、{14}{36}{54}{C0}<0B:00000000>個捨てる\n・宝箱に戻す	{16}{36}{4C}{C0}\nFound: <0B:00000001>{14}{36}{50}{C0}\nTake: {14}{36}{48}{C0}\nDiscard: {14}{36}{54}{C0}<0B:00000000>\nOr return everything to the chest.	recover
scenario	{16}{36}{4C}{C0}を\n<0B:00000001>{14}{36}{48}{C0}<0B:00000000>個手に入れました	Acquired {16}{36}{4C}{C0} x<0B:00000001>{14}{36}{48}{C0}<0B:00000000>.	recover
scenario	{18}{44}{84}{14}{3B}{81}{CB}{C6}{C0}をあげました	Gave it the\n{18}{44}{84}{14}{3B}{81}{CB}{C6}{C0}.	translated
scenario	{18}{44}{9C}{14}{D2}{25}{88}{C6}{C6}{C0}だよ、早くしてね	{18}{44}{9C}{14}{D2}{25}{88}{C6}{C6}{C0}, so hurry it up.	recover
scenario	「<Judas>」である僕は\n過去を悔いてはいない	As '<Judas>,' I do not\nrue the past.	translated
scenario	「しばらくは」というのは\nじつは<item:0000004A>からは\n同じ種が取れないらしいのです	I say 'for a while' because,\nin fact, it seems you can't gather\nthe same kind from <item:0000004A>.	recover
scenario	「また来ちゃいました」って\nホント楽しいお母さんだね	'Here I am again,' huh...\nWhat a fun mother.	translated
scenario	「イベント発生」	'Event Triggered'	translated
scenario	「トラップ発生」	'Trap Triggered'	translated
scenario	「真の英雄になりたくば、\n　私を倒して行きなさい！\n　････とか、言ってみたりして～☆」	"If you want to become a true hero,\n defeat me and move on!\n ...or so I might say~ hee hee ☆"	translated
scenario	『七将軍像』\nヒューゴの乱の時代、セインガルドを\n統治していた七人の将軍を奉った像	'Seven Generals Statue' A statue\nhonoring the seven generals\nwho ruled Seinegald during\nthe era of Hugo's Rebellion.	recover
scenario	『低レベルのプロテクト解除には\n　<item:00000037>、<item:00000038>、<item:00000039>\n　この三つのチップが必要だ\n　低レベルプロテクトを解除して、<item:00000036>を入手しろ』	'Disabling low-level protection\nrequires these three chips:\n<item:00000037>, <item:00000038>, <item:00000039>.\nDisable it and obtain <item:00000036>.'	recover
scenario	『御社の通販で買った<item:000001AF>ですが\nちっとも効きません（宝くじ当たらねーぞ！）\nこれを装備すると、本当に幸運が上がるんですか？\n効き目が無いようなので返品します』	'I bought\n<item:000001AF>\nfrom your catalog, but it did\nnothing--no lottery win! Does it\nraise luck? I'm returning it.'	recover
scenario	『高レベルのプロテクト解除には\n　<item:00000036>、<item:00000034>、<item:00000035>\n　この三つのキーが必要だ　キーをそろえれば、\n　保管所の奥にあるコンテナを開けられる』	'Removing high-level protection\nrequires these three keys:\n<item:00000036>, <item:00000034>, <item:00000035>.\nWith all three, you can open the\ncontainer deep in the storage room.'	recover
scenario	あ、あなたは!?	Y-you're...?!	translated
scenario	あ、そうそう\n気が向いて、時間があったら\n家までいらっしゃい	Oh, and one more thing.\nIf you feel like it and have time,\ncome by the house.	translated
scenario	あ、そうそう\n気が向いて、時間があったら\n家まで来てください	Oh, and one more thing.\nIf you feel like it and have time,\ncome by the house.	translated
scenario	あ、でも、\n別に困ってるわけじゃ････\n<Loni>なんかより、よっぽど\n頼りになってる感じだし････	Oh, but it's not that he's\na handful... he's honestly more\ndependable than the likes\nof <Loni>...	translated
scenario	あ、でも、困ってるわけじゃ････\n最近だと、スタンさんみたいに\n俺たちを引っ張っていってる\nくらいですし････	Oh, but it's not that he's\na handful... lately he's been\nleading us along, like Stahn\nused to...	translated
scenario	あ、はい！	Ah, yes!	translated
scenario	あ、もちろん\nあなた達のことも気にしてるのよ	Oh, and of course\nI worry about you all too.	translated
scenario	あ、もちろん\n私がどんなにホンキで向かっていっても\n兄さんは軽く流すか、ワザと攻撃を受けて\n終わりだったけどね	Oh, of course, no matter how\nseriously I came at him, my\nbrother would just brush me off,\nor take a hit on purpose, and done.	translated
scenario	あ、やっぱりそうでしたか	Ah, so I was right after all.	translated
scenario	あ、会ってなどいない！\n････････････････････\n････他人の空似だ････	No, we've never met!\n..................\n...You've mistaken me for\nsomeone else...	translated
scenario	あ、別に困らせたくて\n聞いたわけじゃないんですよ☆	Oh, I'm not asking to\nput you on the spot ☆	translated
scenario	あきらめるのは早いです父さん\n時間で切れるものや、ヒットを重ねることで\n切れるものもあるんです\nもちろん、とどめをさせば消えますしね	It's too early to give up, Father.\nSome expire over time, while\nothers can be broken by landing\nenough hits. And of course, they\nvanish once you finish the foe off.	recover
scenario	あたしがチョットくらい\n居なくたって、孤児院なら大丈夫よ\nあの子たち、意外と\nシッカリしてんだから	The orphanage will be fine\nwithout me for a little while.\nThose kids are tougher\nthan they look.	translated
scenario	あたしもわかったよ\n<Loni>	I understand now too,\n<Loni>.	translated
scenario	あついじゃないの\nバカ！	It's hot, you know!\nIdiot!	translated
scenario	あと、闘技場では\n本当に楽しかったわ\n改めて、お礼を言わせてもらいますね	And the arena was\ntruly a lot of fun.\nLet me thank you again for it.	translated
scenario	あとは、この年よりにまかせな\n････新しい「孫」を可愛がれる\n何よりの楽しみを、ありがとうよ	Leave the rest to this old-timer.\n...Thank you for the greatest joy:\nnew 'grandkids' to dote on.	translated
scenario	あなたが呼び覚ましたいのは、\nどちらの思い出ですか？	Which memory\nwould you like to recall?	translated
scenario	あなたの<item:0000004C>、<0B:00000001>{14}{24}{72}{C0}<0B:00000000>枚と\nわたしの<item:FFFFFFFF>を\n交換していただけませんか？	Trade:\n<item:0000004C>\n<0B:00000001>{14}{24}{72}{C0}<0B:00000000>\nFor:\n<item:FFFFFFFF>	recover
scenario	あなた達との手合わせが、\n楽しくて楽しくて♪	Our bouts are\nso much fun ♪	translated
scenario	あの姉弟のことなら、\nあたし達ここの住民にまかせな！	Leave that brother and sister\nto us, the folk who live here!	translated
scenario	あの子の、お母さん？	That girl's... mother?	translated
scenario	あら、<Harold>さん\nいらっしゃい\nお待ちしてましたわ☆	Oh my, <Harold>.\nWelcome.\nI've been waiting ☆	translated
scenario	あら、<Judas>さん\nいらっしゃい\nお待ちしてましたわ☆	Oh my, <Judas>.\nWelcome.\nI've been waiting ☆	translated
scenario	あら、<Kyle>\n待ってたのよ！	Oh my, <Kyle>.\nI've been waiting for you!	translated
scenario	あら、<Loni>さん\nいらっしゃい\nお待ちしてましたわ☆	Oh my, <Loni>.\nWelcome.\nI've been waiting ☆	translated
scenario	あら、<Nanaly>さん\nいらっしゃい\nお待ちしてましたわ☆	Oh my, <Nanaly>.\nWelcome.\nI've been waiting ☆	translated
scenario	あら、<Reala>さん\nいらっしゃい\nお待ちしてましたわ☆	Oh my, <Reala>.\nWelcome.\nI've been waiting ☆	translated
scenario	あら、ごちそうさま♪	Oh my, how sweet ♪	translated
scenario	あら、そうなんですか？	Oh, is that so?	translated
scenario	あら、それはなおさら\nお礼を言っておかないと♪	Oh my, then all the more reason\nI must thank you ♪	translated
scenario	あら、大丈夫よ\n兄さんを起こしてた時の方が\nよっぽどか骨身に　えてたわ	Oh, I'm fine.\nWaking my brother up used to\nrattle my bones far worse.	translated
scenario	あら、頼もしいこと♪	Oh my, how dependable ♪	translated
scenario	あらら、加減し損ねちゃったかしら\nねえ、大丈夫？	Oh dear, did I fail to hold back?\nHey, are you all right?	translated
scenario	あら？\n<Kyle>、持ち物が一杯よぉ～？	Oh? <Kyle>,\nyour inventory's full~?	translated
scenario	あら？\nそれで、ご期待にはそえられてます？	Oh?\nAnd is it living up to your hopes?	translated
scenario	あら？\n兄さんをご存知ですか？	Oh?\nYou know my brother?	translated
scenario	あら？\n持ち物が一杯ね････	Oh? Your inventory's\nfull...	translated
scenario	ありがとう、<Kyle>	Thank you, <Kyle>.	translated
scenario	あんたにはもったいない仲間が\nあんなに居るんだもの\n････それに、あたしも居るし\n父さんだって見守ってくれてるわ	You've got such wonderful friends,\nfar more than you deserve.\n...And you've got me,\nand your father watching over you.	translated
scenario	あんたら、スゲエな！\nオレ、あんたらをソンケーするよ！	You're amazing!\nI really respect you!	translated
scenario	あんたらが守ったあの笑顔は\n決して絶やしたりさせないから！	We'll never let the smiles\nyou protected fade away!	translated
scenario	あんなにエラい人なのに\nあたしの悩みを\n一所懸命聞いてくれるんだ	She's such an important person,\nyet she listens to my worries\nwith all her heart.	recover
scenario	あ！\n私にだって、そりゃ\nストレスの一つや二つは\nあるんですからね	Ah! Even I have\na stress or two,\nyou know.	translated
scenario	あ～、確かに････	Ah~, that's for sure...	translated
scenario	あ～、私も魅了されたいっ！\nさぁ、皆さんに紹介します！\n戦うキュートな人妻ぁ～	Ah~, I want to be enchanted too!\nNow, let me introduce her!\nThe fighting, cutie wife~	translated
scenario	あ～あ、またまた負けちゃった････\n････前は、もっと\n動けてたはずなのに････	Aw~, I lost yet again...\n...I'm sure I used to\nmove better than this...	translated
scenario	あ～あ、また負けちゃった････\n････私、弱くなったのかしら？	Aw~, I lost again...\n...Am I getting weaker?	translated
scenario	あ～あ、負けちゃった････\n････甘く見てたかしら？	Aw~, I lost...\n...Did I underestimate you?	translated
scenario	い、いいえ\nそんな････	N-no,\nnot at all...	translated
scenario	い、いえ\nそんな････	N-no,\nnot at all...	translated
scenario	い、いえ、いいんです！	N-no, it's quite all right!	translated
scenario	いいえ！\nオレも、すごく嬉しいです!!	No! I'm really happy too!!	translated
scenario	いいのよぉ、お礼なんて\n面白そうだから、一緒に居るだけだし	No need to thank me~.\nI'm just along because it looks fun.	translated
scenario	いや！　やめてッ！\nわたしにはまだ\nここで果たすべき使命が････	No! Stop it!\nI still have\na mission to fulfill here...!	recover
scenario	う、うんっ！	Y-yeah!	translated
scenario	ううむ････素晴らしい出来だ\nまったくウィンターズという鍛冶士は\n大したものだな	Hmm... splendid work.\nThat blacksmith Winters truly\nis something else.	recover
scenario	うむ	Mm.	translated
scenario	うむ、流石だ	Mm, as expected.	translated
scenario	うんっ！	Mm-hm!	translated
scenario	うん！\nそうだね、<Loni>!!	Yeah!\nYou're right, <Loni>!!	translated
scenario	え!?\nそ、それは、その････	Eh?!\nTh-that's, um...	translated
scenario	え!?\nちょっ、まっ、\nまだ、心の準備が!?	Eh?! W-wait, hold on,\nI'm not mentally ready yet?!	translated
scenario	え!?\nは、はい!!	Eh?!\nY-yes!!	translated
scenario	え、ええ\nもちろんですわ	Y-yes,\nof course I am.	translated
scenario	えっ!?\nこんなに、いいのかい････？\nじゃあ、ありがたくもらっとくよ	Eh?! Is it really okay\nto take all this...?\nThen I'll gratefully accept.	translated
scenario	えっ!?\nじゃあ、<Judas>の怨念が\nここを漂ってるってことなの？	Eh?! So you mean <Judas>'s\ngrudge is drifting\naround this place?	translated
scenario	お、おばさん、ゴメン････\nオレ、手加減できなくって････	A-Auntie, I'm sorry...\nI couldn't hold back...	translated
scenario	お、おまえは死んだはずじゃ!?	Y-you're supposed to be dead?!	translated
scenario	お、お二人とも\nありがとうございます！	Th-thank you both\nso much!	translated
scenario	おかげで、男を見る目が\n少しは変われそうだよ	Thanks to you, my view of men\nmight change a little.	translated
scenario	おめでとうございます\n最高タイムを更新しました\n　　<0B:00000001>{18}{46}{1C}{C0}<0B:00000000>	Congratulations!\nYou set a new best time!\n　　<0B:00000001>{18}{46}{1C}{C0}<0B:00000000>	translated
scenario	おめでとうございます\n最高ラップタイムを更新しました\n　　　　<0B:00000001>{18}{46}{1C}{C0}<0B:00000000>	Congratulations!\nYou set a new best lap time!\n　　　　<0B:00000001>{18}{46}{1C}{C0}<0B:00000000>	translated
scenario	おれさまは、グリッド！\n戦闘からの離脱の速さゆえについた\nあだ名が、「音速の貴公子」！	I am Grid! My nickname, earned for\nmy speed in retreating from battle,\nis the 'Prince of Sonic Speed'!	recover
scenario	おれさまは、グリッド！\n戦闘からの離脱の速さゆえについた\nあだ名が「音速の貴公子」！	I am Grid! My nickname, earned for\nmy speed in retreating from battle,\nis the 'Prince of Sonic Speed'!	recover
scenario	おんなのこ０	Girl 0	translated
scenario	おんなのこ１	Girl 1	translated
scenario	お久しぶりです、<Kyle>さま	It's been a while, Lord <Kyle>.	translated
scenario	お二人とも\n本当にありがとうございます	Thank you, both of you,\ntruly.	translated
scenario	お二人とも、ありがとうございます	Thank you, both of you.	translated
scenario	お二人とも、ありがとうございます！	Thank you both so much!	translated
scenario	お二人とも、素晴らしかったですわ	You were both wonderful.	translated
scenario	お二人の思い\n確かに、受け取りました！	Your feelings,\nI've received them, truly!	translated
scenario	お手合わせのお礼を用意して\n待ってますから	I'll have a thank-you for our bout\nready and waiting.	translated
scenario	お手合わせのお礼を用意して\n待ってるから	I'll have a thank-you for our bout\nready and waiting.	translated
scenario	お節介だとは、わかっていますが\n言葉だけでは伝えられない思いを\nあなた方にお伝えしたくて････	I know it's meddling, but there\nare feelings words alone can't\nconvey, and I wanted to show\nthem to you all...	translated
scenario	お邪魔するわよ～	Mind if I come in~	translated
scenario	か、母さんッ!?	M-Mom?!	translated
scenario	かつての英雄も\nあんがい、ヒマなのね	So even the heroes of old\nhave time on their hands.	translated
scenario	かつての英雄を倒せないようじゃ\n神を倒すなんて、どだいムリだし\nチカラ試しには、もってこいの相手ね\n････グフッ、グフフフフフ････	If we can't beat the heroes of old,\nbeating a god's out of the question.\nThey're the perfect measure of\nour strength. ...Gufu, gufufufu...	translated
scenario	き、「来ちゃいました☆」\nと言われても････	'H-here I am again ☆'...\nEven if you say that...	translated
scenario	きっと、まだ答えを探して\n悩んでいらっしゃるかと思いまして････	I thought you must still be\nsearching for your answer,\ntroubled by it...	translated
scenario	くぅ～～、シビレル～～～～っ!!!!	Oooh~~, I'm getting chills~~~~!!!!	translated
scenario	こうして、あなたと手を合わせてたら\nまるで兄さんと手合わせしてたみたいな\n気持ちになったわ	Facing off with you like this\nfelt just like I was\ncrossing swords with my brother.	translated
scenario	ここでは、発生済みのスクリーンチャットと\nムービーを再生することができます	Here you can replay screen chats\nand movies you've already seen.	translated
scenario	ここなら、何度でも\nお前と戦うことが出来る！\nそう、俺が勝つまで\n何度でもだ!!	Here I can fight you\nas many times as I want!\nYes, again and again,\nuntil I win!!	translated
scenario	ここの仕掛けはまだ\n稼動していません\n右手にある階段から二階に上がって\n突き当たりの壁を調べる	The mechanism here isn't\nrunning yet. Take the stairs\non your right to the second floor\nand examine the wall at the end.	translated
scenario	ここは通行止だ	This way is blocked.	translated
scenario	こちらが賞き････	And here is your prize m--	translated
scenario	この<item:00000045>は差しあげます	I'll give you this <item:00000045>.	recover
scenario	このカードが観れるみなさんは\n幸せ者だ～～っ!!	Everyone who gets to see this\nmatchup is a lucky one~~!!	translated
scenario	このコンテナは<item:00000036>で\nプロテクトされています	This container is protected\nby <item:00000036>.	recover
scenario	このゴミの山は、トラッシュマウンテン････か	This mountain of garbage...\nis Trash Mountain, huh.	translated
scenario	このダンジョンでの目的は、ダンジョンの\n一番奥にあるコンテナの中から\nロケットの材料を手に入れることです\nコンテナを開けるのに必要な手順は････	Your goal in this dungeon is to\nget the rocket materials from\nthe container at the very back.\nTo open it, the steps are...	translated
scenario	この前、ここで手合わせしたら\nミョーに落ち着いたって言うか････\n････ストレス発散ってヤツ？\nそんな感じだったの	When I had a bout here last time,\nit strangely calmed me down...\n...a bit of stress relief?\nSomething like that.	translated
scenario	この暖炉だけ、まったく壊れていません\n暖炉に炭を入れてみますか？	This fireplace alone\nis completely undamaged.\nPut some charcoal in it?	translated
scenario	この無限回廊、気に入ったぞ！	I've taken a liking to this\ninfinite corridor!	translated
scenario	この空間に存在する粒子だけど、\n実存する人間を、完全に再現するほどの\n質量を持つものではないわね	As for the particles in this space,\nthey don't have the mass to\nfully reproduce a real,\nliving human.	translated
scenario	これが<item:000001B4>だ！	This is <item:000001B4>!	recover
scenario	これのことだな？\nダイクロフトへ行くための魔法陣って	This is it, right? The magic circle\nthat leads to Dycroft...	recover
scenario	こんなのがあったミャ	There was something like this, mya.	translated
scenario	こんな所に<item:00000030>があります\nまだ使えそうですが\n<item:00000030>を持っていきますか？	There's a <item:00000030> here.\nIt looks like it still works.\nTake the <item:00000030>?	recover
scenario	さあ、<Kyle>＝デュナミス！\n楽しいパーティーの始まりだっ!!	Now, <Kyle> Dunamis!\nLet the merry party begin!!	translated
